,Levels,POS,T_IDX,Trigram,Word,Words,Visemes,Trigram_Visemes
2201,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",fish,"{'big': ['the', 'a', 'that'], 'flying': ['the', 'a'], 'native': ['the', 'a'], 'tropical': ['a', 'the'], 'marine': ['a', 'the', 'this']}","['f', 'e', 's']","{""['b', 'e', 'k']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['f', 'l', 'e', 'e', 'k']"": [['th', 'e'], ['e']], ""['t', 'e', 't', 'e', 'f']"": [['th', 'e'], ['e']], ""['t', 'r', 'e', 'b', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'i', 't']"": [['e'], ['th', 'e'], ['th', 'e', 's']]}"
2202,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",fish,"{'big': ['the', 'a', 'that'], 'flying': ['the', 'a'], 'native': ['the', 'a'], 'tropical': ['a', 'the'], 'marine': ['a', 'the', 'this']}","['f', 'e', 's']","{""['b', 'e', 'k']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['f', 'l', 'e', 'e', 'k']"": [['th', 'e'], ['e']], ""['t', 'e', 't', 'e', 'f']"": [['th', 'e'], ['e']], ""['t', 'r', 'e', 'b', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'i', 't']"": [['e'], ['th', 'e'], ['th', 'e', 's']]}"
2203,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",membership,"{'open': ['an', 'its'], 'full': ['the', 'a', 'its'], 'total': ['a', 'the', 'its'], 'current': ['the', 'a', 'its']}","['b', 'e', 'b', 'b', 'r', 's', 'e', 'b']","{""['e', 'b', 'e', 't']"": [['e', 't'], ['e', 't', 's']], ""['f', 'e', 'l']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['t', 'e', 't', 'e', 'l']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['k', 'r', 'e', 't', 't']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2204,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",membership,"{'open': ['an', 'its'], 'full': ['the', 'a', 'its'], 'total': ['a', 'the', 'its'], 'current': ['the', 'a', 'its']}","['b', 'e', 'b', 'b', 'r', 's', 'e', 'b']","{""['e', 'b', 'e', 't']"": [['e', 't'], ['e', 't', 's']], ""['f', 'e', 'l']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['t', 'e', 't', 'e', 'l']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['k', 'r', 'e', 't', 't']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2205,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",mission,"{'first': ['the', 'its', 'his'], 'special': ['a', 'the'], 'permanent': ['the', 'its', 'a'], 'primary': ['its', 'the', 'a'], 'dual': ['a', 'the']}","['b', 'e', 's', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 't', 's'], ['e', 'e', 's']], ""['s', 'b', 'e', 's', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'b', 'e', 't', 'e', 't', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['b', 'r', 'e', 'b', 'e', 'r', 'i']"": [['e', 't', 's'], ['th', 'e'], ['e']], ""['t', 'u', 'e', 'l']"": [['e'], ['th', 'e']]}"
2206,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",mission,"{'first': ['the', 'its', 'his'], 'special': ['a', 'the'], 'permanent': ['the', 'its', 'a'], 'primary': ['its', 'the', 'a'], 'dual': ['a', 'the']}","['b', 'e', 's', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 't', 's'], ['e', 'e', 's']], ""['s', 'b', 'e', 's', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'b', 'e', 't', 'e', 't', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['b', 'r', 'e', 'b', 'e', 'r', 'i']"": [['e', 't', 's'], ['th', 'e'], ['e']], ""['t', 'u', 'e', 'l']"": [['e'], ['th', 'e']]}"
2207,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",mission,"{'first': ['the', 'its', 'his'], 'special': ['a', 'the'], 'permanent': ['the', 'its', 'a'], 'primary': ['its', 'the', 'a'], 'dual': ['a', 'the']}","['b', 'e', 's', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 't', 's'], ['e', 'e', 's']], ""['s', 'b', 'e', 's', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'b', 'e', 't', 'e', 't', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['b', 'r', 'e', 'b', 'e', 'r', 'i']"": [['e', 't', 's'], ['th', 'e'], ['e']], ""['t', 'u', 'e', 'l']"": [['e'], ['th', 'e']]}"
2208,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",mission,"{'first': ['the', 'its', 'his'], 'special': ['a', 'the'], 'permanent': ['the', 'its', 'a'], 'primary': ['its', 'the', 'a'], 'dual': ['a', 'the']}","['b', 'e', 's', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 't', 's'], ['e', 'e', 's']], ""['s', 'b', 'e', 's', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'r', 'b', 'e', 't', 'e', 't', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['b', 'r', 'e', 'b', 'e', 'r', 'i']"": [['e', 't', 's'], ['th', 'e'], ['e']], ""['t', 'u', 'e', 'l']"": [['e'], ['th', 'e']]}"
2209,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",eye,"{'right': ['his', 'the', 'my'], 'left': ['his', 'the', 'my'], 'private': ['the', 'a', 'his'], 'naked': ['the', 'a', 'your'], 'clinical': ['a']}",['e'],"{""['r', 'e', 't']"": [['e', 'e', 's'], ['th', 'e'], ['b', 'e']], ""['l', 'e', 'f', 't']"": [['e', 'e', 's'], ['th', 'e'], ['b', 'e']], ""['b', 'r', 'e', 'f', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'k', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 'r']], ""['k', 'l', 'e', 't', 'e', 'k', 'e', 'l']"": [['e']]}"
2210,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",eye,"{'right': ['his', 'the', 'my'], 'left': ['his', 'the', 'my'], 'private': ['the', 'a', 'his'], 'naked': ['the', 'a', 'your'], 'clinical': ['a']}",['e'],"{""['r', 'e', 't']"": [['e', 'e', 's'], ['th', 'e'], ['b', 'e']], ""['l', 'e', 'f', 't']"": [['e', 'e', 's'], ['th', 'e'], ['b', 'e']], ""['b', 'r', 'e', 'f', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['t', 'e', 'k', 'e', 't']"": [['th', 'e'], ['e'], ['e', 'e', 'r']], ""['k', 'l', 'e', 't', 'e', 'k', 'e', 'l']"": [['e']]}"
2211,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",string,"{'long': ['a', 'this'], 'single': ['a'], 'incredible': ['the', 'his'], 'additional': ['an'], 'prominent': ['a']}","['s', 't', 'r', 'e', 'k']","{""['l', 'e', 'k']"": [['e'], ['th', 'e', 's']], ""['s', 'e', 'k', 'k', 'e', 'l']"": [['e']], ""['e', 't', 'k', 'r', 'e', 't', 'e', 'b', 'e', 'l']"": [['th', 'e'], ['e', 'e', 's']], ""['e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e', 't']], ""['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']"": [['e']]}"
2212,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",string,"{'long': ['a', 'this'], 'single': ['a'], 'incredible': ['the', 'his'], 'additional': ['an'], 'prominent': ['a']}","['s', 't', 'r', 'e', 'k']","{""['l', 'e', 'k']"": [['e'], ['th', 'e', 's']], ""['s', 'e', 'k', 'k', 'e', 'l']"": [['e']], ""['e', 't', 'k', 'r', 'e', 't', 'e', 'b', 'e', 'l']"": [['th', 'e'], ['e', 'e', 's']], ""['e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e', 't']], ""['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']"": [['e']]}"
2213,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sense,"{'common': ['the', 'a', 'that'], 'modern': ['the', 'its', 'a'], 'general': ['a', 'the', 'its'], 'conventional': ['the'], 'generic': ['the', 'a', 'its']}","['s', 'e', 't', 's']","{""['k', 'e', 'b', 'e', 't']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['b', 'e', 't', 'r', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['s', 'e', 't', 'r', 'e', 'l']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['k', 'e', 't', 'f', 'e', 't', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['s', 'e', 't', 'e', 'r', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2214,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sense,"{'common': ['the', 'a', 'that'], 'modern': ['the', 'its', 'a'], 'general': ['a', 'the', 'its'], 'conventional': ['the'], 'generic': ['the', 'a', 'its']}","['s', 'e', 't', 's']","{""['k', 'e', 'b', 'e', 't']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['b', 'e', 't', 'r', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['s', 'e', 't', 'r', 'e', 'l']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['k', 'e', 't', 'f', 'e', 't', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['s', 'e', 't', 'e', 'r', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2215,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sense,"{'common': ['the', 'a', 'that'], 'modern': ['the', 'its', 'a'], 'general': ['a', 'the', 'its'], 'conventional': ['the'], 'generic': ['the', 'a', 'its']}","['s', 'e', 't', 's']","{""['k', 'e', 'b', 'e', 't']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['b', 'e', 't', 'r', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['s', 'e', 't', 'r', 'e', 'l']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['k', 'e', 't', 'f', 'e', 't', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['s', 'e', 't', 'e', 'r', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2216,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",sense,"{'common': ['the', 'a', 'that'], 'modern': ['the', 'its', 'a'], 'general': ['a', 'the', 'its'], 'conventional': ['the'], 'generic': ['the', 'a', 'its']}","['s', 'e', 't', 's']","{""['k', 'e', 'b', 'e', 't']"": [['th', 'e'], ['e'], ['th', 'e', 't']], ""['b', 'e', 't', 'r', 't']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['s', 'e', 't', 'r', 'e', 'l']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['k', 'e', 't', 'f', 'e', 't', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['s', 'e', 't', 'e', 'r', 'e', 'k']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2217,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",modify,{},"['b', 'e', 't', 'e', 'f', 'e']",{}
2218,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",modify,{},"['b', 'e', 't', 'e', 'f', 'e']",{}
2219,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",pack,{},"['b', 'e', 'k']",{}
2220,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",pack,{},"['b', 'e', 'k']",{}
2221,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",stage,"{'first': ['the', 'a', 'his'], 'early': ['an', 'the', 'this'], 'main': ['the', 'a', 'its'], 'multiple': ['a'], 'preliminary': ['the', 'a', 'its']}","['s', 't', 'e', 's']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['r', 'l', 'i']"": [['e', 't'], ['th', 'e'], ['th', 'e', 's']], ""['b', 'e', 't']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['b', 'e', 'l', 't', 'e', 'b', 'e', 'l']"": [['e']], ""['b', 'r', 'e', 'l', 'e', 'b', 'e', 't', 'e', 'r', 'i']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2222,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",stage,"{'first': ['the', 'a', 'his'], 'early': ['an', 'the', 'this'], 'main': ['the', 'a', 'its'], 'multiple': ['a'], 'preliminary': ['the', 'a', 'its']}","['s', 't', 'e', 's']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e'], ['e', 'e', 's']], ""['r', 'l', 'i']"": [['e', 't'], ['th', 'e'], ['th', 'e', 's']], ""['b', 'e', 't']"": [['th', 'e'], ['e'], ['e', 't', 's']], ""['b', 'e', 'l', 't', 'e', 'b', 'e', 'l']"": [['e']], ""['b', 'r', 'e', 'l', 'e', 'b', 'e', 't', 'e', 'r', 'i']"": [['th', 'e'], ['e'], ['e', 't', 's']]}"
2223,"{'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",internal,"{'high': ['a', 'the'], 'hydrogen': ['a', 'the']}","['e', 't', 't', 'r', 't', 'e', 'l']","{""['e', 'e']"": [['e'], ['th', 'e']], ""['e', 'e', 't', 'r', 'e', 's', 'e', 't']"": [['e'], ['th', 'e']]}"
2224,"{'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",internal,"{'high': ['a', 'the'], 'hydrogen': ['a', 'the']}","['e', 't', 't', 'r', 't', 'e', 'l']","{""['e', 'e']"": [['e'], ['th', 'e']], ""['e', 'e', 't', 'r', 'e', 's', 'e', 't']"": [['e'], ['th', 'e']]}"
2225,"{'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",internal,"{'high': ['a', 'the'], 'hydrogen': ['a', 'the']}","['e', 't', 't', 'r', 't', 'e', 'l']","{""['e', 'e']"": [['e'], ['th', 'e']], ""['e', 'e', 't', 'r', 'e', 's', 'e', 't']"": [['e'], ['th', 'e']]}"
2226,{'B2': ['A1']},VERB,1.0,"['PRON', 'VERB', 'ADV']",recommend,{'highly': ['we']},"['r', 'e', 'k', 'e', 'b', 'e', 't', 't']","{""['e', 'e', 'l', 'i']"": [['w', 'i']]}"
2227,{'B2': ['A1']},VERB,1.0,"['PRON', 'VERB', 'ADV']",recommend,{'highly': ['we']},"['r', 'e', 'k', 'e', 'b', 'e', 't', 't']","{""['e', 'e', 'l', 'i']"": [['w', 'i']]}"
2228,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",race,"{'first': ['the', 'his', 'its'], 'last': ['the', 'his', 'their'], 'amazing': ['the'], 'mixed': ['a', 'the', 'its'], 'alien': ['an', 'the', 'his']}","['r', 'e', 's']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e', 't', 's']], ""['l', 'e', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['th', 'e', 'r']], ""['e', 'b', 'e', 's', 'e', 'k']"": [['th', 'e']], ""['b', 'e', 'k', 's', 't']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['e', 'l', 'i', 'e', 't']"": [['e', 't'], ['th', 'e'], ['e', 'e', 's']]}"
2229,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",race,"{'first': ['the', 'his', 'its'], 'last': ['the', 'his', 'their'], 'amazing': ['the'], 'mixed': ['a', 'the', 'its'], 'alien': ['an', 'the', 'his']}","['r', 'e', 's']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e', 't', 's']], ""['l', 'e', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['th', 'e', 'r']], ""['e', 'b', 'e', 's', 'e', 'k']"": [['th', 'e']], ""['b', 'e', 'k', 's', 't']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['e', 'l', 'i', 'e', 't']"": [['e', 't'], ['th', 'e'], ['e', 'e', 's']]}"
2230,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",race,"{'first': ['the', 'his', 'its'], 'last': ['the', 'his', 'their'], 'amazing': ['the'], 'mixed': ['a', 'the', 'its'], 'alien': ['an', 'the', 'his']}","['r', 'e', 's']","{""['f', 'r', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['e', 't', 's']], ""['l', 'e', 's', 't']"": [['th', 'e'], ['e', 'e', 's'], ['th', 'e', 'r']], ""['e', 'b', 'e', 's', 'e', 'k']"": [['th', 'e']], ""['b', 'e', 'k', 's', 't']"": [['e'], ['th', 'e'], ['e', 't', 's']], ""['e', 'l', 'i', 'e', 't']"": [['e', 't'], ['th', 'e'], ['e', 'e', 's']]}"
2231,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",approve,{},"['e', 'b', 'r', 'u', 'f']",{}
2232,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",approve,{},"['e', 'b', 'r', 'u', 'f']",{}
2233,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",background,"{'white': ['a', 'the'], 'musical': ['a', 'the'], 'historical': ['the', 'its', 'an'], 'ethnic': ['his', 'the', 'an'], 'instrumental': ['the']}","['b', 'e', 'k', 'k', 'r', 'e', 't', 't']","{""['w', 'e', 't']"": [['e'], ['th', 'e']], ""['b', 'e', 'u', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 'e', 's', 't', 'e', 'r', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e', 't', 's'], ['e', 't']], ""['e', 'th', 't', 'e', 'k']"": [['e', 'e', 's'], ['th', 'e'], ['e', 't']], ""['e', 't', 's', 't', 'r', 'e', 'b', 'e', 't', 't', 'e', 'l']"": [['th', 'e']]}"
2234,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",background,"{'white': ['a', 'the'], 'musical': ['a', 'the'], 'historical': ['the', 'its', 'an'], 'ethnic': ['his', 'the', 'an'], 'instrumental': ['the']}","['b', 'e', 'k', 'k', 'r', 'e', 't', 't']","{""['w', 'e', 't']"": [['e'], ['th', 'e']], ""['b', 'e', 'u', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 'e', 's', 't', 'e', 'r', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e', 't', 's'], ['e', 't']], ""['e', 'th', 't', 'e', 'k']"": [['e', 'e', 's'], ['th', 'e'], ['e', 't']], ""['e', 't', 's', 't', 'r', 'e', 'b', 'e', 't', 't', 'e', 'l']"": [['th', 'e']]}"
2235,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",background,"{'white': ['a', 'the'], 'musical': ['a', 'the'], 'historical': ['the', 'its', 'an'], 'ethnic': ['his', 'the', 'an'], 'instrumental': ['the']}","['b', 'e', 'k', 'k', 'r', 'e', 't', 't']","{""['w', 'e', 't']"": [['e'], ['th', 'e']], ""['b', 'e', 'u', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 'e', 's', 't', 'e', 'r', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e', 't', 's'], ['e', 't']], ""['e', 'th', 't', 'e', 'k']"": [['e', 'e', 's'], ['th', 'e'], ['e', 't']], ""['e', 't', 's', 't', 'r', 'e', 'b', 'e', 't', 't', 'e', 'l']"": [['th', 'e']]}"
2236,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",background,"{'white': ['a', 'the'], 'musical': ['a', 'the'], 'historical': ['the', 'its', 'an'], 'ethnic': ['his', 'the', 'an'], 'instrumental': ['the']}","['b', 'e', 'k', 'k', 'r', 'e', 't', 't']","{""['w', 'e', 't']"": [['e'], ['th', 'e']], ""['b', 'e', 'u', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 'e', 's', 't', 'e', 'r', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e', 't', 's'], ['e', 't']], ""['e', 'th', 't', 'e', 'k']"": [['e', 'e', 's'], ['th', 'e'], ['e', 't']], ""['e', 't', 's', 't', 'r', 'e', 'b', 'e', 't', 't', 'e', 'l']"": [['th', 'e']]}"
2237,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",target,"{'new': ['a', 'the', 'his'], 'specific': ['a', 'the'], 'main': ['the', 'its', 'their'], 'biological': ['the', 'a', 'their'], 'strategic': ['a']}","['t', 'e', 'r', 'k', 'e', 't']","{""['t', 'u']"": [['e'], ['th', 'e'], ['e', 'e', 's']], ""['s', 'b', 'e', 's', 'e', 'f', 'e', 'k']"": [['e'], ['th', 'e']], ""['b', 'e', 't']"": [['th', 'e'], ['e', 't', 's'], ['th', 'e', 'r']], ""['b', 'e', 'e', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e'], ['th', 'e', 'r']], ""['s', 't', 'r', 'e', 't', 'i', 's', 'e', 'k']"": [['e']]}"
2238,"{'A1': ['A1', 'A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",target,"{'new': ['a', 'the', 'his'], 'specific': ['a', 'the'], 'main': ['the', 'its', 'their'], 'biological': ['the', 'a', 'their'], 'strategic': ['a']}","['t', 'e', 'r', 'k', 'e', 't']","{""['t', 'u']"": [['e'], ['th', 'e'], ['e', 'e', 's']], ""['s', 'b', 'e', 's', 'e', 'f', 'e', 'k']"": [['e'], ['th', 'e']], ""['b', 'e', 't']"": [['th', 'e'], ['e', 't', 's'], ['th', 'e', 'r']], ""['b', 'e', 'e', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['th', 'e'], ['e'], ['th', 'e', 'r']], ""['s', 't', 'r', 'e', 't', 'i', 's', 'e', 'k']"": [['e']]}"
